Student_id,Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Score/700,10 th %,12 th %,Placement Status
S_3166,67,87,53,60,60,40,0,367,94,85,1
S_3167,60,67,60,53,70,33,20,363,90,81,1
S_3168,64,73,67,53,75,27,0,359,79,85,1
S_3169,60,67,40,73,55,40,0,335,83,89,1
S_3170,58,53,67,53,40,53,20,344,86,81,0
S_3171,60,60,40,80,50,33,0,323,90,79,1
S_3172,56,53,40,73,60,53,20,355,79,77,0
S_3173,56,87,27,53,45,40,20,328,76,86,1
S_3174,53,53,53,53,60,60,20,352,77,76,0
S_3175,56,60,40,67,65,33,0,321,92,94,1
S_3176,58,60,53,60,55,40,20,346,94,78,1
S_3177,58,80,33,60,35,27,0,293,86,83,1
S_3178,60,47,73,60,25,40,0,305,83,77,0
S_3179,56,60,33,73,25,33,20,300,83,78,1
S_3180,58,67,33,73,30,33,0,294,90,78,1
S_3181,53,67,40,53,50,33,0,296,82,93,1
S_3182,56,53,60,53,35,53,20,330,80,76,0
S_3183,60,73,40,67,40,33,0,313,82,81,0
S_3184,51,67,40,47,50,53,0,308,87,79,1
S_3185,47,33,40,67,65,27,60,339,87,80,0
S_3186,49,47,27,73,50,53,20,319,79,80,0
S_3187,58,67,40,67,60,73,92,457,90,78,1
S_3188,67,80,53,67,35,53,0,355,79,76,0
S_3189,56,60,47,60,45,53,60,381,82,85,1
S_3190,60,80,53,47,10,33,88,371,85,77,0
S_3191,73,80,67,73,45,40,20,398,83,76,0
S_3192,64,80,47,67,45,40,0,343,93,90,1
S_3193,69,67,93,47,65,40,20,401,81,89,1
S_3194,67,60,47,93,35,60,0,362,96,75,1
S_3195,60,60,47,73,70,27,0,337,92,78,1
S_3196,60,60,67,53,45,53,20,358,84,90,1
S_3197,53,60,33,67,35,53,100,401,92,76,1
S_3198,58,67,53,53,35,27,0,293,96,92,1
S_3199,53,60,47,53,35,27,20,295,88,84,1
S_3200,51,67,40,47,30,27,0,262,77,76,1
S_3201,58,67,67,40,35,40,20,327,79,76,0
S_3202,51,67,40,47,40,20,0,265,83,79,1
S_3203,51,53,40,60,50,27,0,281,75,78,0
S_3204,62,67,73,47,30,20,0,299,95,78,1
S_3205,53,80,33,47,40,47,20,320,81,75,0
S_3206,53,60,40,60,30,20,0,263,82,79,1
S_3207,49,53,40,53,25,40,36,296,75,80,0
S_3208,47,60,20,60,35,27,20,269,83,78,1
S_3209,49,53,40,53,35,40,0,270,80,78,0
S_3210,53,67,33,60,40,40,0,293,84,85,1
S_3211,49,60,40,47,50,40,0,286,96,78,1
S_3212,47,60,27,53,75,47,0,309,93,87,1
S_3213,60,80,40,60,30,20,0,290,90,92,1
S_3214,49,60,27,60,30,33,0,259,75,92,1
S_3215,47,80,33,27,35,33,0,255,83,81,0
S_3216,58,87,47,40,35,20,0,287,83,76,0
S_3217,53,67,33,60,65,20,20,318,85,87,1
S_3218,60,73,40,67,20,20,0,280,75,80,0
S_3219,56,60,33,73,35,20,0,277,86,75,1
S_3220,51,60,27,67,45,60,0,310,76,94,1
S_3221,53,73,33,53,30,20,0,262,84,75,1
S_3222,64,60,87,47,65,47,100,470,92,83,1
S_3223,67,60,67,73,50,53,0,370,82,75,1
S_3224,44,60,27,47,20,40,0,238,86,84,1
S_3225,58,60,33,80,35,53,0,319,86,79,1
S_3226,58,73,47,53,30,40,20,321,80,76,1
S_3227,67,67,53,80,15,27,0,309,93,76,1
S_3228,62,73,60,53,30,47,0,325,83,77,1
S_3229,56,67,27,73,45,33,0,301,87,84,1
S_3230,62,60,80,47,35,27,0,311,89,94,1
S_3231,56,60,33,73,40,40,0,302,89,89,1
S_3232,60,80,20,80,35,33,0,308,79,81,0
S_3233,60,67,47,67,30,27,0,298,83,93,1
S_3234,71,80,47,87,50,47,60,442,89,94,1
S_3235,62,73,53,60,40,67,98,453,77,78,1
S_3236,56,60,40,67,45,47,56,371,96,93,1
S_3237,64,73,40,80,40,40,0,337,93,89,1
S_3238,64,87,40,67,30,27,0,315,95,91,1
S_3239,67,87,53,60,60,40,0,367,94,85,1
S_3240,60,67,60,53,70,33,20,363,90,81,1
S_3241,64,73,67,53,75,27,0,359,79,85,1
S_3242,60,67,40,73,55,40,0,335,83,89,1
S_3243,58,53,67,53,40,53,20,344,86,81,0
S_3244,60,60,40,80,50,33,0,323,90,79,1
S_3245,56,53,40,73,60,53,20,355,79,77,0
S_3246,56,87,27,53,45,40,20,328,76,86,1
S_3247,53,53,53,53,60,60,20,352,77,76,0
S_3248,56,60,40,67,65,33,0,321,92,94,1
S_3249,58,60,53,60,55,40,20,346,94,78,1
S_3250,58,80,33,60,35,27,0,293,86,83,1
S_3251,60,47,73,60,25,40,0,305,83,77,0
S_3252,56,60,33,73,25,33,20,300,83,78,1
S_3253,58,67,33,73,30,33,0,294,90,78,1
S_3254,53,67,40,53,50,33,0,296,82,93,1
S_3255,56,53,60,53,35,53,20,330,80,76,0
S_3256,60,73,40,67,40,33,0,313,82,81,0
S_3257,51,67,40,47,50,53,0,308,87,79,1
S_3258,47,33,40,67,65,27,60,339,87,80,0
S_3259,49,47,27,73,50,53,20,319,79,80,0
S_3260,58,67,40,67,60,73,92,457,90,78,1
S_3261,67,80,53,67,35,53,0,355,79,76,0
S_3262,56,60,47,60,45,53,60,381,82,85,1
S_3263,60,80,53,47,10,33,88,371,85,77,0
S_3264,73,80,67,73,45,40,20,398,83,76,0
S_3265,64,80,47,67,45,40,0,343,93,90,1
S_3266,69,67,93,47,65,40,20,401,81,89,1
S_3267,67,60,47,93,35,60,0,362,96,75,1
S_3268,60,60,47,73,70,27,0,337,92,78,1
S_3269,60,60,67,53,45,53,20,358,84,90,1
S_3270,53,60,33,67,35,53,100,401,92,76,1
S_3271,58,67,53,53,35,27,0,293,96,92,1
S_3272,53,60,47,53,35,27,20,295,88,84,1
S_3273,51,67,40,47,30,27,0,262,77,76,1
S_3274,58,67,67,40,35,40,20,327,79,76,0
S_3275,51,67,40,47,40,20,0,265,83,79,1
S_3276,51,53,40,60,50,27,0,281,75,78,0
S_3277,62,67,73,47,30,20,0,299,95,78,1
S_3278,53,80,33,47,40,47,20,320,81,75,0
S_3279,53,60,40,60,30,20,0,263,82,79,1
S_3280,49,53,40,53,25,40,36,296,75,80,0
S_3281,47,60,20,60,35,27,20,269,83,78,1
S_3282,49,53,40,53,35,40,0,270,80,78,0
S_3283,53,67,33,60,40,40,0,293,84,85,1
S_3284,49,60,40,47,50,40,0,286,96,78,1
S_3285,47,60,27,53,75,47,0,309,93,87,1
S_3286,60,80,40,60,30,20,0,290,90,92,1
S_3287,49,60,27,60,30,33,0,259,75,92,1
S_3288,47,80,33,27,35,33,0,255,83,81,0
S_3289,58,87,47,40,35,20,0,287,83,76,0
S_3290,53,67,33,60,65,20,20,318,85,87,1
S_3291,60,73,40,67,20,20,0,280,75,80,0
S_3292,56,60,33,73,35,20,0,277,86,75,1
S_3293,51,60,27,67,45,60,0,310,76,94,1
S_3294,53,73,33,53,30,20,0,262,84,75,1
S_3295,64,60,87,47,65,47,100,470,92,83,1
S_3296,67,60,67,73,50,53,0,370,82,75,1
S_3297,44,60,27,47,20,40,0,238,86,84,1
S_3298,58,60,33,80,35,53,0,319,86,79,1
S_3299,58,73,47,53,30,40,20,321,80,76,1
S_3300,67,67,53,80,15,27,0,309,93,76,1
S_3301,62,73,60,53,30,47,0,325,83,77,1
S_3302,56,67,27,73,45,33,0,301,87,84,1
S_3303,62,60,80,47,35,27,0,311,89,94,1
S_3304,56,60,33,73,40,40,0,302,89,89,1
S_3305,60,80,20,80,35,33,0,308,79,81,0
S_3306,60,67,47,67,30,27,0,298,83,93,1
S_3307,71,80,47,87,50,47,60,442,89,94,1
S_3308,62,73,53,60,40,67,98,453,77,78,1
S_3309,78,73,73,87,45,53,100,509,91,76,1
S_3310,64,67,60,67,60,87,96,501,84,83,1
S_3311,69,73,53,80,45,60,96,476,86,91,1
S_3312,80,80,80,80,55,33,52,460,78,79,0
S_3313,78,67,73,93,40,60,60,471,92,88,1
S_3314,60,67,47,67,65,73,100,479,88,81,1
S_3315,64,73,47,73,50,53,100,460,92,77,1
S_3316,58,67,40,67,75,47,100,454,76,75,1
S_3317,60,67,40,73,60,60,100,460,96,79,1
S_3318,67,73,60,67,70,33,60,430,79,85,1
S_3319,67,80,60,60,55,60,60,442,81,91,1
S_3320,64,73,53,67,35,53,96,441,85,82,1
S_3321,58,67,47,60,55,47,92,426,77,87,1
S_3322,60,53,73,53,50,60,100,449,79,80,0
S_3323,58,73,40,60,60,53,96,440,79,89,1
S_3324,53,60,33,67,40,60,92,405,90,89,1
S_3325,62,87,33,67,20,40,56,365,78,78,0
S_3326,53,53,33,73,55,53,98,418,82,80,1
S_3327,69,80,80,47,55,60,20,411,79,77,0
S_3328,53,80,47,33,45,60,100,418,78,76,0
S_3329,56,47,47,73,35,53,100,411,85,90,1
S_3330,60,60,73,47,50,53,56,399,87,79,0
S_3331,71,67,73,73,60,33,94,471,94,86,1
S_3332,67,80,60,60,65,60,60,452,95,83,1
S_3333,69,80,80,47,60,80,20,436,82,77,0
S_3334,58,53,53,67,25,53,60,369,93,88,1
S_3335,64,73,60,60,50,40,20,367,87,81,0
S_3336,62,73,33,80,40,20,0,308,86,79,0
S_3337,53,53,33,73,25,40,60,337,93,80,1
S_3338,22,20,20,27,40,33,0,162,79,81,0
S_3339,64,93,40,60,60,47,60,424,79,86,1
S_3340,62,67,60,60,40,53,94,436,77,86,1
S_3341,64,80,40,73,50,60,57,424,81,79,0
S_3342,62,67,53,67,55,67,60,431,90,83,1
S_3343,60,80,33,67,60,27,20,347,81,77,1
S_3344,51,60,47,47,30,60,76,371,80,88,1
S_3345,53,73,33,53,35,60,20,327,81,80,1
S_3346,56,67,40,60,55,33,0,311,77,84,1
S_3347,58,47,53,73,30,40,0,301,82,80,0
S_3348,51,73,27,53,40,33,0,277,87,81,1
S_3349,64,67,47,80,45,33,0,336,81,76,0
S_3350,58,60,67,47,30,53,0,315,77,80,0
S_3351,47,80,7,53,55,27,20,289,81,79,0
S_3352,47,60,40,40,35,40,0,262,86,78,0
S_3353,62,60,47,80,25,47,0,321,77,79,0
S_3354,56,60,47,60,25,53,60,361,88,90,1
S_3355,29,20,33,33,25,13,0,153,87,81,0
S_3356,75,85,60,80,13,20,11,344,92,90,1
S_3357,68,85,50,70,33,60,0,366,94,82,1
S_3358,67,60,65,75,47,60,0,374,78,89,1
S_3359,57,55,45,70,43,40,0,310,76,89,1
S_3360,53,60,35,65,40,60,42,355,89,77,1
S_3361,53,60,40,60,17,33,0,263,94,80,1
S_3362,52,55,70,30,60,40,0,307,75,76,0
S_3363,50,50,50,50,40,53,0,293,91,86,1
S_3364,50,50,35,65,20,67,11,298,93,77,1
S_3365,43,40,40,50,37,13,0,223,83,79,0
S_3366,70,75,45,90,43,53,0,376,96,86,1
S_3367,60,65,60,55,40,40,11,331,94,76,1
S_3368,60,65,40,75,33,40,0,313,93,89,1
S_3369,57,40,65,65,37,33,11,308,80,78,0
S_3370,57,80,15,75,43,7,0,277,82,82,1
S_3371,55,60,30,75,33,40,10,303,91,80,1
S_3372,55,55,35,75,20,33,11,284,94,75,1
S_3373,55,60,55,50,30,33,0,283,94,93,1
S_3374,53,45,55,60,47,33,11,304,80,77,0
S_3375,50,55,40,55,23,60,11,294,85,80,1
S_3376,50,50,40,60,47,27,0,274,85,80,0
S_3377,50,55,45,50,50,13,0,263,85,93,1
S_3378,48,70,15,60,40,13,0,246,92,82,1
S_3379,47,60,30,50,30,40,0,257,80,78,0
S_3380,47,35,45,60,43,40,0,270,78,75,0
S_3381,65,70,55,70,23,33,0,316,90,87,1
S_3382,63,60,65,65,43,53,11,360,82,80,1
S_3383,62,85,55,45,50,33,11,341,76,90,1
S_3384,62,50,75,60,53,33,11,344,88,77,1
S_3385,58,60,45,70,47,40,0,320,93,83,1
S_3386,57,65,60,45,43,60,0,330,83,87,1
S_3387,55,50,45,70,40,33,0,293,93,84,1
S_3388,53,65,30,65,37,33,10,293,82,85,1
S_3389,52,75,25,55,30,33,10,280,88,77,1
S_3390,50,60,20,70,23,33,0,256,80,84,1
S_3391,50,65,25,60,33,33,0,266,78,77,1
S_3392,50,65,35,50,23,53,0,276,84,78,1
S_3393,48,50,35,60,47,40,0,280,82,82,1
S_3394,47,35,55,50,30,27,11,255,80,75,0
S_3395,47,60,25,55,30,33,0,250,89,76,1
S_3396,52,55,45,55,53,40,0,300,86,87,1
S_3397,63,75,45,70,20,53,11,337,82,88,1
S_3398,48,60,35,50,27,33,11,264,78,76,1
S_3399,43,50,35,45,33,40,0,246,88,78,1
S_3400,47,55,40,45,37,33,0,257,78,77,1
S_3401,62,50,60,75,47,47,11,352,89,90,1
S_3402,57,70,45,55,27,27,11,292,81,80,0
S_3403,53,45,65,50,50,47,11,321,78,79,0
S_3404,50,65,20,65,30,40,0,270,91,85,1
S_3405,50,65,45,40,53,33,0,286,78,77,0
S_3406,50,50,45,55,27,27,0,254,88,84,1
S_3407,48,60,40,45,23,67,11,294,90,76,1
S_3408,45,65,30,40,43,20,11,254,77,81,0
S_3409,45,65,40,30,37,47,0,264,84,81,0
S_3410,45,60,25,50,30,33,11,254,76,80,1
S_3411,38,55,15,45,43,20,0,216,86,94,1
S_3412,70,75,65,70,20,47,0,347,96,89,1
S_3413,62,55,65,65,43,33,0,323,82,78,1
S_3414,57,70,45,55,37,47,0,311,94,88,1
S_3415,55,50,60,55,27,27,0,274,76,91,1
S_3416,52,60,45,50,37,33,0,277,85,93,1
S_3417,52,55,45,55,37,33,11,288,96,84,1
S_3418,50,70,30,50,33,27,0,260,79,81,1
S_3419,50,50,55,45,50,33,54,337,79,80,1
S_3420,48,65,35,45,30,47,11,281,87,78,1
S_3421,48,60,30,55,23,13,0,229,79,90,1
S_3422,48,50,35,60,33,40,0,266,84,76,1
S_3423,48,45,50,50,20,20,0,233,75,78,0
S_3424,45,60,25,50,67,27,0,274,78,79,1
S_3425,45,50,20,65,27,40,0,247,96,81,1
S_3426,43,35,50,45,33,20,0,226,77,78,0
S_3427,42,30,35,60,23,40,11,241,83,76,0
S_3428,70,65,70,75,37,53,0,370,92,92,1
S_3429,70,80,65,65,40,60,11,391,77,86,1
S_3430,65,60,60,75,40,40,0,340,76,94,1
S_3431,60,85,25,70,23,20,0,283,77,76,0
S_3432,58,50,60,65,30,40,0,303,93,77,1
S_3433,57,55,35,80,40,60,11,338,82,80,1
S_3434,57,45,60,65,33,27,11,298,79,79,0
S_3435,55,60,35,70,30,20,0,270,78,78,0
S_3436,55,65,40,60,37,33,0,290,84,94,1
S_3437,55,75,30,60,50,40,0,310,76,77,0
S_3438,52,55,40,60,30,33,0,270,87,92,1
S_3439,50,80,40,30,33,47,11,291,79,78,0
S_3440,50,50,40,60,43,53,0,296,82,76,1
S_3441,48,50,20,75,27,13,11,244,77,87,1
S_3442,47,55,10,75,37,40,0,264,81,79,0
S_3443,45,50,20,65,30,40,11,261,94,92,1
S_3444,45,50,35,50,50,47,0,277,89,86,1
S_3445,43,45,45,40,23,40,0,236,80,79,0
S_3446,43,50,20,60,30,53,0,256,91,93,1
S_3447,40,50,20,50,40,27,0,227,90,76,1
S_3448,40,50,25,45,33,27,11,231,93,94,1
S_3449,40,70,25,25,30,20,11,221,78,76,0
S_3450,38,40,45,30,40,47,0,240,86,79,0
S_3451,38,45,5,65,23,40,0,216,85,75,0
S_3452,38,50,15,50,47,40,0,240,83,79,1
S_3453,50,70,30,50,33,27,0,260,77,75,0
S_3454,67,75,35,90,43,47,11,368,90,86,1
S_3455,60,70,60,50,40,33,0,313,94,76,1
S_3456,60,50,75,55,30,53,11,334,89,94,1
S_3457,58,40,60,75,30,47,0,310,77,80,0
S_3458,57,60,30,80,37,47,0,311,85,77,0
S_3459,52,55,45,55,50,33,0,290,75,83,1
S_3460,52,50,50,55,37,33,0,277,83,91,1
S_3461,63,60,60,70,37,60,11,361,91,85,1
S_3462,62,80,35,70,53,40,0,340,83,75,1
S_3463,62,65,60,60,50,60,0,357,80,86,1
S_3464,62,60,60,65,30,47,33,357,93,82,1
S_3465,60,55,60,65,53,33,0,326,90,91,1
S_3466,58,55,35,85,47,40,0,320,89,94,1
S_3467,57,50,60,60,40,40,0,307,77,93,1
S_3468,55,60,50,55,23,33,0,276,75,78,1
S_3469,53,45,60,55,30,47,0,290,86,77,0
S_3470,53,55,40,65,30,53,11,307,86,83,1
S_3471,53,60,55,45,23,47,0,283,80,84,1
S_3472,53,40,45,75,43,40,0,296,77,81,0
S_3473,48,50,50,45,37,40,0,270,86,85,1
S_3474,72,90,65,60,70,47,0,404,77,77,1
S_3475,67,65,85,50,33,33,0,333,82,94,1
S_3476,63,60,65,65,50,20,0,323,93,92,1
S_3477,63,70,35,85,70,47,0,370,88,90,1
S_3478,62,70,50,65,37,33,0,317,83,81,1
S_3479,55,55,60,50,50,47,0,317,79,93,1
S_3480,53,35,60,65,40,40,0,293,80,81,0
S_3481,53,55,35,70,43,40,0,296,86,75,1
S_3482,53,65,40,55,37,33,0,283,80,90,1
S_3483,52,55,40,60,27,53,0,287,77,93,1
S_3484,50,50,35,65,67,53,11,331,93,89,1
S_3485,50,60,20,70,40,27,0,267,89,89,1
S_3486,64,73,47,73,55,53,20,385,83,79,0
S_3487,64,67,60,67,60,27,20,365,96,90,1
S_3488,64,73,47,73,55,20,0,332,86,94,1
S_3489,64,60,73,60,55,40,20,372,81,80,1
S_3490,60,67,53,60,65,33,0,338,91,92,1
S_3491,64,73,40,80,40,40,0,337,90,89,1
S_3492,69,73,67,67,45,33,20,374,85,75,0
S_3493,64,73,67,53,75,27,0,359,78,77,1
S_3494,60,67,40,73,55,40,0,335,82,87,1
S_3495,64,73,67,53,15,20,20,312,96,91,1
S_3496,58,60,47,67,70,20,0,322,85,78,1
S_3497,56,73,33,60,45,53,20,340,94,89,1
S_3498,58,73,40,60,35,33,0,299,87,94,1
S_3499,51,47,47,60,65,53,20,343,80,77,0
S_3500,56,60,40,67,65,33,0,321,95,88,1
S_3501,56,47,60,60,55,33,20,331,85,79,0
S_3502,53,67,40,53,50,33,0,296,94,89,1
S_3503,53,73,47,40,35,20,0,268,77,79,0
S_3504,51,67,33,53,25,53,0,282,80,92,1
S_3505,58,67,40,67,60,73,92,457,76,78,1
S_3506,53,53,47,60,25,60,60,358,82,80,1
S_3507,64,73,67,53,35,40,0,332,82,80,0
S_3508,16,13,7,27,35,13,0,111,83,77,0
S_3509,60,80,53,47,10,33,88,371,87,79,0
S_3510,69,67,93,47,65,40,20,401,78,75,1
S_3511,64,93,33,67,25,33,0,315,76,90,1
S_3512,58,53,60,60,75,20,20,346,85,76,0
S_3513,53,60,33,67,35,53,100,401,86,92,1
S_3514,56,80,33,53,50,33,0,305,85,83,1
S_3515,58,67,53,53,35,27,0,293,92,89,1
S_3516,64,73,47,73,40,0,0,297,86,81,0
S_3517,53,60,47,53,35,27,20,295,85,85,1
S_3518,51,67,40,47,30,27,0,262,87,92,1
S_3519,51,67,33,53,40,47,0,291,84,81,1
S_3520,62,67,73,47,30,20,0,299,95,80,1
S_3521,58,60,53,60,45,33,100,409,92,80,1
S_3522,49,47,40,60,60,33,0,289,85,79,0
S_3523,53,67,33,60,40,40,0,293,95,84,1
S_3524,49,67,33,47,45,33,0,274,81,75,1
S_3525,47,60,27,53,75,47,0,309,88,76,1
S_3526,51,67,40,47,55,47,0,307,79,80,0
S_3527,49,60,27,60,30,33,0,259,84,76,1
S_3528,47,53,33,53,25,20,0,231,85,79,0
S_3529,42,40,20,67,45,33,0,247,76,80,0
S_3530,24,33,20,20,30,20,0,147,85,81,0
S_3531,64,87,53,53,40,33,20,350,76,75,1
S_3532,56,47,47,73,55,47,0,325,85,81,0
S_3533,53,67,33,60,65,20,20,318,81,75,1
S_3534,56,60,33,73,35,20,0,277,90,75,1
S_3535,51,53,53,47,50,60,0,314,78,76,0
S_3536,49,73,27,47,45,33,0,274,85,83,1
S_3537,51,60,27,67,45,60,0,310,82,88,1
S_3538,53,60,40,60,25,27,0,265,77,82,1
S_3539,49,67,33,47,30,13,0,239,75,86,1
S_3540,47,67,20,53,40,33,0,260,88,88,1
S_3541,47,60,27,53,25,33,20,265,92,89,1
S_3542,47,60,27,53,35,0,0,222,86,78,1
S_3543,64,67,67,60,30,67,0,355,83,83,1
S_3544,67,80,47,73,40,40,0,347,78,81,0
S_3545,60,60,53,67,35,40,0,315,82,88,1
S_3546,67,60,67,73,50,53,0,370,95,89,1
S_3547,56,73,27,67,45,40,0,308,93,80,1
S_3548,53,67,33,60,35,20,0,268,94,90,1
S_3549,51,60,47,47,40,40,0,285,80,92,1
S_3550,51,80,33,40,40,40,0,284,75,78,0
S_3551,47,53,20,67,25,47,0,259,78,75,0
S_3552,67,80,33,87,35,53,20,375,75,75,0
S_3553,62,80,53,53,45,33,0,326,79,91,1
S_3554,64,87,33,73,20,27,0,304,79,94,1
S_3555,56,47,53,67,60,40,20,343,76,77,0
S_3556,67,67,53,80,15,27,0,309,90,82,1
S_3557,56,67,27,73,45,33,0,301,80,89,1
S_3558,53,67,47,47,35,53,0,302,75,94,1
S_3559,51,67,20,67,35,13,20,273,94,80,1
S_3560,49,60,33,53,20,13,0,228,82,87,1
S_3561,47,67,20,53,25,47,20,279,88,82,1
S_3562,9,13,0,13,35,7,0,77,81,78,0
S_3563,62,67,60,60,40,20,0,309,75,76,0
S_3564,47,73,20,47,55,47,0,289,79,81,0
S_3565,47,47,27,67,60,67,0,315,82,76,0
S_3566,49,67,47,33,45,20,0,261,77,76,0
S_3567,58,67,53,53,20,13,0,264,77,76,0
S_3568,18,7,13,33,30,20,0,121,87,80,0
S_3569,84,87,93,73,65,53,100,555,80,79,1
S_3570,78,67,87,80,50,60,97,519,75,79,1
S_3571,67,87,47,67,70,73,90,501,83,80,1
S_3572,71,67,73,73,60,53,100,497,91,81,1
S_3573,78,67,80,87,45,47,90,494,77,83,1
S_3574,60,73,40,67,60,60,100,460,96,82,1
S_3575,60,67,47,67,50,40,100,431,91,93,1
S_3576,73,87,40,93,40,47,52,432,85,81,0
S_3577,80,93,87,60,80,27,0,427,85,80,0
S_3578,62,80,47,60,60,33,60,402,87,86,1
S_3579,69,67,73,67,55,60,60,451,86,89,1
S_3580,56,47,53,67,70,67,88,448,88,75,1
S_3581,58,73,40,60,60,53,96,440,85,88,1
S_3582,56,47,47,73,35,53,100,411,88,87,1
S_3583,56,40,60,67,45,60,56,384,82,76,0
S_3584,62,60,80,47,65,40,0,354,79,78,0
S_3585,51,53,33,67,35,60,94,393,86,90,1
S_3586,40,40,27,53,15,47,0,222,81,78,0
S_3587,38,53,40,20,50,33,0,234,81,80,0
S_3588,33,20,53,27,45,20,0,198,85,79,0
S_3589,27,33,0,47,55,33,0,195,84,76,0
S_3590,71,67,73,73,60,33,94,471,80,94,1
S_3591,78,80,73,80,55,67,60,493,90,78,1
S_3592,62,40,73,73,45,67,100,460,80,79,0
S_3593,67,80,60,60,65,60,60,452,81,93,1
S_3594,76,73,67,87,65,40,20,428,87,78,0
S_3595,64,73,33,87,80,53,0,390,85,78,0
S_3596,60,60,60,60,35,47,60,382,90,76,1
S_3597,67,67,60,73,30,33,60,390,76,75,1
S_3598,56,47,47,73,35,53,60,371,92,75,1
S_3599,53,53,33,73,25,40,60,337,79,76,1
S_3600,60,73,47,60,35,40,60,375,84,76,1
S_3601,22,47,7,13,30,40,0,159,83,76,0
S_3602,64,93,40,60,60,47,60,424,82,77,1
S_3603,58,80,33,60,35,40,60,366,75,75,1
S_3604,64,47,80,67,35,60,60,413,93,93,1
S_3605,62,67,53,67,55,67,60,431,75,76,1
S_3606,71,67,80,67,45,40,0,370,85,79,0
S_3607,60,67,53,60,15,53,0,308,89,91,1
S_3608,64,47,67,80,40,40,0,338,79,78,0
S_3609,58,47,60,67,35,13,0,280,77,79,0
S_3610,49,60,33,53,40,40,0,275,79,77,1
S_3611,16,13,20,13,25,13,0,100,84,81,0
S_3612,56,53,53,60,45,73,96,436,96,85,1
S_3613,62,67,33,87,50,53,98,450,94,78,1
S_3614,64,73,60,60,25,20,20,322,77,77,0
S_3615,56,67,27,73,45,33,0,301,87,84,1
S_3616,62,60,80,47,35,27,0,311,89,94,1
S_3617,56,60,33,73,40,40,0,302,89,89,1
S_3618,60,80,20,80,35,33,0,308,79,81,0
S_3619,60,67,47,67,30,27,0,298,83,93,1
S_3620,71,80,47,87,50,47,60,442,89,94,1
S_3621,62,73,53,60,40,67,98,453,77,78,1
S_3622,67,80,60,60,65,60,60,452,95,83,1
S_3623,69,80,80,47,60,80,20,436,82,77,0
S_3624,58,53,53,67,25,53,60,369,93,88,1
S_3625,64,73,60,60,50,40,20,367,87,81,0
S_3626,62,73,33,80,40,20,0,308,86,79,0
S_3627,53,53,33,73,25,40,60,337,93,80,1
S_3628,22,20,20,27,40,33,0,162,79,81,0
S_3629,64,93,40,60,60,47,60,424,79,86,1
S_3630,62,67,60,60,40,53,94,436,77,86,1
S_3631,64,80,40,73,50,60,57,424,81,79,0
S_3632,62,67,53,67,55,67,60,431,90,83,1
S_3633,56,60,40,67,45,47,56,371,96,93,1
S_3634,64,73,40,80,40,40,0,337,93,89,1
S_3635,64,87,40,67,30,27,0,315,95,91,1
S_3636,67,87,53,60,60,40,0,367,94,85,1
S_3637,60,67,60,53,70,33,20,363,90,81,1
S_3638,64,73,67,53,75,27,0,359,79,85,1
S_3639,60,67,40,73,55,40,0,335,83,89,1
S_3640,58,53,67,53,40,53,20,344,86,81,0
S_3641,60,60,40,80,50,33,0,323,90,79,1
S_3642,56,53,40,73,60,53,20,355,79,77,0
S_3643,56,87,27,53,45,40,20,328,76,86,1
S_3644,53,53,53,53,60,60,20,352,77,76,0
S_3645,56,60,40,67,65,33,0,321,92,94,1
S_3646,58,60,53,60,55,40,20,346,94,78,1
S_3647,58,80,33,60,35,27,0,293,86,83,1
S_3648,60,47,73,60,25,40,0,305,83,77,0
S_3649,56,60,33,73,25,33,20,300,83,78,1
S_3650,58,67,33,73,30,33,0,294,90,78,1
S_3651,53,67,40,53,50,33,0,296,82,93,1
S_3652,56,53,60,53,35,53,20,330,80,76,0
S_3653,60,73,40,67,40,33,0,313,82,81,0
S_3654,51,67,40,47,50,53,0,308,87,79,1
S_3655,47,33,40,67,65,27,60,339,87,80,0
S_3656,49,47,27,73,50,53,20,319,79,80,0
S_3657,58,67,40,67,60,73,92,457,90,78,1
S_3658,67,80,53,67,35,53,0,355,79,76,0
S_3659,56,60,47,60,45,53,60,381,82,85,1
S_3660,60,80,53,47,10,33,88,371,85,77,0
S_3661,73,80,67,73,45,40,20,398,83,76,0
S_3662,64,80,47,67,45,40,0,343,93,90,1
S_3663,69,67,93,47,65,40,20,401,81,89,1
S_3664,67,60,47,93,35,60,0,362,96,75,1
S_3665,60,60,47,73,70,27,0,337,92,78,1
S_3666,60,60,67,53,45,53,20,358,84,90,1
S_3667,53,60,33,67,35,53,100,401,92,76,1
S_3668,58,67,53,53,35,27,0,293,96,92,1
S_3669,53,60,47,53,35,27,20,295,88,84,1
S_3670,51,67,40,47,30,27,0,262,77,76,1
S_3671,58,67,67,40,35,40,20,327,79,76,0
S_3672,51,67,40,47,40,20,0,265,83,79,1
S_3673,51,53,40,60,50,27,0,281,75,78,0
S_3674,62,67,73,47,30,20,0,299,95,78,1
S_3675,53,80,33,47,40,47,20,320,81,75,0
S_3676,53,60,40,60,30,20,0,263,82,79,1
S_3677,49,53,40,53,25,40,36,296,75,80,0
S_3678,47,60,20,60,35,27,20,269,83,78,1
S_3679,49,53,40,53,35,40,0,270,80,78,0
S_3680,53,67,33,60,40,40,0,293,84,85,1
S_3681,49,60,40,47,50,40,0,286,96,78,1
